Date Time,Tref_C,Stage on Staff (m),Calculated Stage (m),Discharge_m3s,,
7/14/2018 17:10,10.651, 0.276 , 0.232 , 1.577 ,,
7/14/2018 17:20,10.748, 0.274 , 0.230 , 1.544 ,,
7/14/2018 17:30,10.748, 0.275 , 0.230 , 1.552 ,,
7/14/2018 17:40,10.748, 0.276 , 0.231 , 1.572 ,,
7/14/2018 17:50,10.748, 0.277 , 0.233 , 1.589 ,,
7/14/2018 18:00,10.748, 0.276 , 0.231 , 1.567 ,,
7/14/2018 18:10,10.748, 0.277 , 0.233 , 1.594 ,,
7/14/2018 18:20,10.846, 0.277 , 0.233 , 1.591 ,,
7/14/2018 18:30,10.846, 0.277 , 0.232 , 1.585 ,,
7/14/2018 18:40,10.846, 0.275 , 0.231 , 1.563 ,,
7/14/2018 18:50,10.944, 0.281 , 0.237 , 1.651 ,,
7/14/2018 19:00,10.944, 0.281 , 0.237 , 1.647 ,,
7/14/2018 19:10,10.944, 0.279 , 0.234 , 1.613 ,,
7/14/2018 19:20,10.944, 0.282 , 0.238 , 1.670 ,,
7/14/2018 19:30,10.944, 0.280 , 0.236 , 1.636 ,,
7/14/2018 19:40,10.944, 0.280 , 0.235 , 1.625 ,,
7/14/2018 19:50,10.944, 0.281 , 0.237 , 1.648 ,,
7/14/2018 20:00,10.944, 0.281 , 0.237 , 1.651 ,,
7/14/2018 20:10,10.944, 0.280 , 0.236 , 1.639 ,,
7/14/2018 20:20,11.041, 0.280 , 0.235 , 1.630 ,,
7/14/2018 20:30,11.041, 0.280 , 0.236 , 1.639 ,,
7/14/2018 20:40,11.041, 0.280 , 0.235 , 1.625 ,,
7/14/2018 20:50,11.139, 0.281 , 0.237 , 1.650 ,,
7/14/2018 21:00,11.041, 0.281 , 0.237 , 1.653 ,,
7/14/2018 21:10,11.041, 0.282 , 0.238 , 1.665 ,,
7/14/2018 21:20,11.041, 0.285 , 0.241 , 1.714 ,,
7/14/2018 21:30,11.041, 0.284 , 0.240 , 1.697 ,,
7/14/2018 21:40,10.944, 0.285 , 0.241 , 1.711 ,,
7/14/2018 21:50,10.944, 0.285 , 0.240 , 1.702 ,,
7/14/2018 22:00,10.846, 0.284 , 0.239 , 1.688 ,,
7/14/2018 22:10,10.846, 0.285 , 0.240 , 1.700 ,,
7/14/2018 22:20,10.748, 0.284 , 0.239 , 1.688 ,,
7/14/2018 22:30,10.748, 0.282 , 0.238 , 1.663 ,,
7/14/2018 22:40,10.651, 0.285 , 0.241 , 1.713 ,,
7/14/2018 22:50,10.651, 0.285 , 0.240 , 1.705 ,,
7/14/2018 23:00,10.553, 0.283 , 0.239 , 1.679 ,,
7/14/2018 23:10,10.455, 0.285 , 0.240 , 1.705 ,,
7/14/2018 23:20,10.455, 0.285 , 0.241 , 1.713 ,,
7/14/2018 23:30,10.357, 0.287 , 0.243 , 1.741 ,,
7/14/2018 23:40,10.259, 0.289 , 0.245 , 1.769 ,,
7/14/2018 23:50,10.259, 0.287 , 0.243 , 1.739 ,,
7/15/2018 0:00,10.161, 0.288 , 0.243 , 1.749 ,,
7/15/2018 0:10,10.063, 0.287 , 0.243 , 1.739 ,,
7/15/2018 0:20,10.063, 0.286 , 0.241 , 1.719 ,,
7/15/2018 0:30,9.965, 0.286 , 0.242 , 1.728 ,,
7/15/2018 0:40,9.866, 0.287 , 0.243 , 1.737 ,,
7/15/2018 0:50,9.866, 0.288 , 0.244 , 1.753 ,,
7/15/2018 1:00,9.768, 0.288 , 0.244 , 1.753 ,,
7/15/2018 1:10,9.768, 0.288 , 0.244 , 1.755 ,,
7/15/2018 1:20,9.669, 0.286 , 0.242 , 1.730 ,,
7/15/2018 1:30,9.571, 0.287 , 0.243 , 1.739 ,,
7/15/2018 1:40,9.571, 0.286 , 0.241 , 1.719 ,,
7/15/2018 1:50,9.472, 0.287 , 0.243 , 1.744 ,,
7/15/2018 2:00,9.472, 0.287 , 0.243 , 1.745 ,,
7/15/2018 2:10,9.373, 0.287 , 0.243 , 1.739 ,,
7/15/2018 2:20,9.373, 0.287 , 0.243 , 1.739 ,,
7/15/2018 2:30,9.275, 0.285 , 0.241 , 1.712 ,,
7/15/2018 2:40,9.275, 0.288 , 0.243 , 1.750 ,,
7/15/2018 2:50,9.275, 0.287 , 0.242 , 1.731 ,,
7/15/2018 3:00,9.176, 0.286 , 0.242 , 1.728 ,,
7/15/2018 3:10,9.176, 0.288 , 0.243 , 1.751 ,,
7/15/2018 3:20,9.077, 0.287 , 0.242 , 1.734 ,,
7/15/2018 3:30,9.077, 0.286 , 0.241 , 1.718 ,,
7/15/2018 3:40,9.077, 0.287 , 0.243 , 1.742 ,,
7/15/2018 3:50,8.978, 0.287 , 0.243 , 1.739 ,,
7/15/2018 4:00,8.978, 0.289 , 0.244 , 1.764 ,,
7/15/2018 4:10,8.879, 0.287 , 0.243 , 1.740 ,,
7/15/2018 4:20,8.879, 0.286 , 0.242 , 1.722 ,,
7/15/2018 4:30,8.879, 0.286 , 0.242 , 1.722 ,,
7/15/2018 4:40,8.779, 0.286 , 0.241 , 1.718 ,,
7/15/2018 4:50,8.779, 0.286 , 0.242 , 1.721 ,,
7/15/2018 5:00,8.779, 0.286 , 0.242 , 1.723 ,,
7/15/2018 5:10,8.68, 0.286 , 0.241 , 1.720 ,,
7/15/2018 5:20,8.68, 0.285 , 0.240 , 1.706 ,,
7/15/2018 5:30,8.581, 0.287 , 0.242 , 1.736 ,,
7/15/2018 5:40,8.581, 0.285 , 0.241 , 1.715 ,,
7/15/2018 5:50,8.581, 0.285 , 0.241 , 1.714 ,,
7/15/2018 6:00,8.481, 0.285 , 0.241 , 1.707 ,,
7/15/2018 6:10,8.481, 0.285 , 0.240 , 1.704 ,,
7/15/2018 6:20,8.481, 0.285 , 0.240 , 1.703 ,,
7/15/2018 6:30,8.382, 0.285 , 0.241 , 1.715 ,,
7/15/2018 6:40,8.382, 0.286 , 0.242 , 1.729 ,,
7/15/2018 6:50,8.382, 0.286 , 0.242 , 1.725 ,,
7/15/2018 7:00,8.282, 0.286 , 0.242 , 1.731 ,,
7/15/2018 7:10,8.282, 0.289 , 0.245 , 1.770 ,,
7/15/2018 7:20,8.282, 0.289 , 0.245 , 1.770 ,,
7/15/2018 7:30,8.282, 0.290 , 0.246 , 1.789 ,,
7/15/2018 7:40,8.182, 0.294 , 0.250 , 1.847 ,,
7/15/2018 7:50,8.182, 0.294 , 0.249 , 1.843 ,,
7/15/2018 8:00,8.182, 0.296 , 0.252 , 1.880 ,,
7/15/2018 8:10,8.182, 0.296 , 0.251 , 1.877 ,,
7/15/2018 8:20,8.082, 0.295 , 0.251 , 1.869 ,,
7/15/2018 8:30,8.082, 0.296 , 0.252 , 1.887 ,,
7/15/2018 8:40,8.082, 0.296 , 0.252 , 1.888 ,,
7/15/2018 8:50,8.082, 0.294 , 0.250 , 1.847 ,,
7/15/2018 9:00,8.082, 0.294 , 0.250 , 1.847 ,,
7/15/2018 9:10,7.983, 0.294 , 0.250 , 1.856 ,,
7/15/2018 9:20,7.983, 0.293 , 0.248 , 1.828 ,,
7/15/2018 9:30,8.082, 0.295 , 0.250 , 1.857 ,,
7/15/2018 9:40,8.082, 0.294 , 0.249 , 1.841 ,,
7/15/2018 9:50,8.082, 0.294 , 0.249 , 1.846 ,,
7/15/2018 10:00,8.082, 0.294 , 0.250 , 1.856 ,,
7/15/2018 10:10,8.082, 0.296 , 0.252 , 1.880 ,,
7/15/2018 10:20,8.082, 0.294 , 0.250 , 1.849 ,,
7/15/2018 10:30,8.182, 0.295 , 0.250 , 1.862 ,,
7/15/2018 10:40,8.182, 0.296 , 0.251 , 1.874 ,,
7/15/2018 10:50,8.182, 0.295 , 0.250 , 1.859 ,,
7/15/2018 11:00,8.182, 0.296 , 0.252 , 1.884 ,,
7/15/2018 11:10,8.182, 0.296 , 0.252 , 1.884 ,,
7/15/2018 11:20,8.282, 0.296 , 0.252 , 1.882 ,,
7/15/2018 11:30,8.282, 0.297 , 0.253 , 1.902 ,,
7/15/2018 11:40,8.282, 0.297 , 0.252 , 1.890 ,,
7/15/2018 11:50,8.282, 0.297 , 0.253 , 1.903 ,,
7/15/2018 12:00,8.282, 0.300 , 0.256 , 1.949 ,,
7/15/2018 12:10,8.382, 0.300 , 0.255 , 1.944 ,,
7/15/2018 12:20,8.382, 0.299 , 0.255 , 1.932 ,,
7/15/2018 12:30,8.481, 0.297 , 0.253 , 1.897 ,,
7/15/2018 12:40,8.581, 0.300 , 0.256 , 1.947 ,,
7/15/2018 12:50,8.581, 0.299 , 0.255 , 1.930 ,,
7/15/2018 13:00,8.68, 0.299 , 0.255 , 1.934 ,,
7/15/2018 13:10,8.879, 0.299 , 0.254 , 1.924 ,,
7/15/2018 13:20,8.978, 0.298 , 0.253 , 1.909 ,,
7/15/2018 13:30,9.077, 0.301 , 0.256 , 1.956 ,,
7/15/2018 13:40,9.176, 0.299 , 0.254 , 1.924 ,,
7/15/2018 13:50,9.275, 0.301 , 0.257 , 1.962 ,,
7/15/2018 14:00,9.275, 0.302 , 0.258 , 1.984 ,,
7/15/2018 14:10,9.275, 0.302 , 0.258 , 1.983 ,,
7/15/2018 14:20,9.275, 0.299 , 0.255 , 1.935 ,,
7/15/2018 14:30,9.373, 0.301 , 0.257 , 1.962 ,,
7/15/2018 14:40,9.373, 0.301 , 0.256 , 1.956 ,,
7/15/2018 14:50,9.373, 0.300 , 0.256 , 1.944 ,,
7/15/2018 15:00,9.373, 0.301 , 0.257 , 1.961 ,,
7/15/2018 15:10,9.373, 0.301 , 0.256 , 1.959 ,,
7/15/2018 15:20,9.373, 0.301 , 0.256 , 1.956 ,,
7/15/2018 15:30,9.373, 0.302 , 0.258 , 1.979 ,,
7/15/2018 15:40,9.373, 0.301 , 0.257 , 1.964 ,,
7/15/2018 15:50,9.373, 0.302 , 0.257 , 1.973 ,,
7/15/2018 16:00,9.275, 0.300 , 0.255 , 1.942 ,,
7/15/2018 16:10,9.373, 0.302 , 0.258 , 1.979 ,,
7/15/2018 16:20,9.373, 0.302 , 0.257 , 1.974 ,,
7/15/2018 16:30,9.373, 0.302 , 0.258 , 1.981 ,,
7/15/2018 16:40,9.373, 0.303 , 0.258 , 1.988 ,,
7/15/2018 16:50,9.472, 0.304 , 0.259 , 2.007 ,,
7/15/2018 17:00,9.472, 0.302 , 0.257 , 1.976 ,,
7/15/2018 17:10,9.472, 0.303 , 0.259 , 2.003 ,,
7/15/2018 17:20,9.571, 0.302 , 0.258 , 1.986 ,,
7/15/2018 17:30,9.768, 0.306 , 0.262 , 2.046 ,,
7/15/2018 17:40,9.768, 0.305 , 0.261 , 2.036 ,,
7/15/2018 17:50,9.866, 0.305 , 0.260 , 2.022 ,,
7/15/2018 18:00,9.866, 0.306 , 0.262 , 2.053 ,,
7/15/2018 18:10,9.866, 0.309 , 0.265 , 2.097 ,,
7/15/2018 18:20,9.866, 0.310 , 0.266 , 2.115 ,,
7/15/2018 18:30,9.866, 0.309 , 0.264 , 2.095 ,,
7/15/2018 18:40,9.866, 0.310 , 0.265 , 2.108 ,,
7/15/2018 18:50,9.866, 0.312 , 0.267 , 2.147 ,,
7/15/2018 19:00,9.866, 0.309 , 0.265 , 2.106 ,,
7/15/2018 19:10,9.866, 0.310 , 0.265 , 2.110 ,,
7/15/2018 19:20,9.866, 0.308 , 0.264 , 2.083 ,,
7/15/2018 19:30,9.866, 0.312 , 0.267 , 2.142 ,,
7/15/2018 19:40,9.866, 0.311 , 0.267 , 2.131 ,,
7/15/2018 19:50,9.866, 0.312 , 0.268 , 2.154 ,,
7/15/2018 20:00,9.768, 0.312 , 0.267 , 2.147 ,,
7/15/2018 20:10,9.768, 0.317 , 0.272 , 2.230 ,,
7/15/2018 20:20,9.669, 0.316 , 0.272 , 2.223 ,,
7/15/2018 20:30,9.669, 0.315 , 0.271 , 2.210 ,,
7/15/2018 20:40,9.571, 0.317 , 0.272 , 2.232 ,,
7/15/2018 20:50,9.571, 0.315 , 0.271 , 2.208 ,,
7/15/2018 21:00,9.571, 0.316 , 0.272 , 2.228 ,,
7/15/2018 21:10,9.472, 0.316 , 0.272 , 2.219 ,,
7/15/2018 21:20,9.472, 0.317 , 0.273 , 2.245 ,,
7/15/2018 21:30,9.472, 0.320 , 0.276 , 2.296 ,,
7/15/2018 21:40,9.373, 0.320 , 0.276 , 2.298 ,,
7/15/2018 21:50,9.373, 0.321 , 0.276 , 2.306 ,,
7/15/2018 22:00,9.373, 0.320 , 0.275 , 2.289 ,,
7/15/2018 22:10,9.373, 0.323 , 0.278 , 2.339 ,,
7/15/2018 22:20,9.275, 0.321 , 0.277 , 2.317 ,,
7/15/2018 22:30,9.275, 0.325 , 0.281 , 2.390 ,,
7/15/2018 22:40,9.275, 0.323 , 0.279 , 2.349 ,,
7/15/2018 22:50,9.275, 0.322 , 0.278 , 2.335 ,,
7/15/2018 23:00,9.275, 0.324 , 0.280 , 2.368 ,,
7/15/2018 23:10,9.176, 0.323 , 0.279 , 2.352 ,,
7/15/2018 23:20,9.176, 0.326 , 0.282 , 2.409 ,,
7/15/2018 23:30,9.176, 0.324 , 0.280 , 2.369 ,,
7/15/2018 23:40,9.176, 0.328 , 0.284 , 2.450 ,,
7/15/2018 23:50,9.176, 0.328 , 0.283 , 2.433 ,,
7/16/2018 0:00,9.077, 0.327 , 0.282 , 2.417 ,,
7/16/2018 0:10,9.077, 0.327 , 0.283 , 2.427 ,,
7/16/2018 0:20,9.077, 0.329 , 0.284 , 2.458 ,,
7/16/2018 0:30,9.077, 0.328 , 0.284 , 2.440 ,,
7/16/2018 0:40,8.978, 0.328 , 0.284 , 2.444 ,,
7/16/2018 0:50,8.978, 0.327 , 0.283 , 2.427 ,,
7/16/2018 1:00,8.978, 0.328 , 0.284 , 2.450 ,,
7/16/2018 1:10,8.879, 0.328 , 0.284 , 2.448 ,,
7/16/2018 1:20,8.879, 0.329 , 0.284 , 2.452 ,,
7/16/2018 1:30,8.779, 0.330 , 0.285 , 2.471 ,,
7/16/2018 1:40,8.779, 0.329 , 0.285 , 2.461 ,,
7/16/2018 1:50,8.68, 0.329 , 0.285 , 2.459 ,,
7/16/2018 2:00,8.68, 0.332 , 0.287 , 2.514 ,,
7/16/2018 2:10,8.581, 0.331 , 0.287 , 2.508 ,,
7/16/2018 2:20,8.581, 0.330 , 0.286 , 2.487 ,,
7/16/2018 2:30,8.481, 0.330 , 0.286 , 2.483 ,,
7/16/2018 2:40,8.481, 0.331 , 0.287 , 2.506 ,,
7/16/2018 2:50,8.382, 0.332 , 0.288 , 2.528 ,,
7/16/2018 3:00,8.382, 0.332 , 0.288 , 2.528 ,,
7/16/2018 3:10,8.282, 0.335 , 0.290 , 2.569 ,,
7/16/2018 3:20,8.282, 0.335 , 0.290 , 2.573 ,,
7/16/2018 3:30,8.182, 0.333 , 0.289 , 2.545 ,,
7/16/2018 3:40,8.182, 0.339 , 0.294 , 2.648 ,,
7/16/2018 3:50,8.082, 0.337 , 0.293 , 2.619 ,,
7/16/2018 4:00,8.082, 0.344 , 0.299 , 2.752 ,,
7/16/2018 4:10,7.983, 0.343 , 0.298 , 2.730 ,,
7/16/2018 4:20,7.983, 0.347 , 0.302 , 2.811 ,,
7/16/2018 4:30,7.882, 0.349 , 0.305 , 2.868 ,,
7/16/2018 4:40,7.782, 0.352 , 0.308 , 2.921 ,,
7/16/2018 4:50,7.782, 0.358 , 0.314 , 3.061 ,,
7/16/2018 5:00,7.782, 0.362 , 0.318 , 3.137 ,,
7/16/2018 5:10,7.682, 0.364 , 0.320 , 3.194 ,,
7/16/2018 5:20,7.682, 0.369 , 0.325 , 3.306 ,,
7/16/2018 5:30,7.582, 0.372 , 0.327 , 3.353 ,,
7/16/2018 5:40,7.582, 0.373 , 0.329 , 3.386 ,,
7/16/2018 5:50,7.481, 0.376 , 0.331 , 3.447 ,,
7/16/2018 6:00,7.481, 0.377 , 0.333 , 3.481 ,,
7/16/2018 6:10,7.381, 0.382 , 0.338 , 3.597 ,,
7/16/2018 6:20,7.381, 0.382 , 0.337 , 3.592 ,,
7/16/2018 6:30,7.381, 0.385 , 0.341 , 3.670 ,,
7/16/2018 6:40,7.28, 0.386 , 0.341 , 3.688 ,,
7/16/2018 6:50,7.28, 0.384 , 0.340 , 3.653 ,,
7/16/2018 7:00,7.28, 0.388 , 0.343 , 3.738 ,,
7/16/2018 7:10,7.179, 0.389 , 0.345 , 3.768 ,,
7/16/2018 7:20,7.179, 0.388 , 0.343 , 3.740 ,,
7/16/2018 7:30,7.179, 0.391 , 0.346 , 3.808 ,,
7/16/2018 7:40,7.079, 0.393 , 0.349 , 3.866 ,,
7/16/2018 7:50,7.079, 0.394 , 0.350 , 3.894 ,,
7/16/2018 8:00,7.079, 0.396 , 0.351 , 3.933 ,,
7/16/2018 8:10,7.079, 0.399 , 0.355 , 4.019 ,,
7/16/2018 8:20,7.079, 0.397 , 0.353 , 3.977 ,,
7/16/2018 8:30,7.079, 0.401 , 0.357 , 4.071 ,,
7/16/2018 8:40,7.079, 0.403 , 0.359 , 4.124 ,,
7/16/2018 8:50,7.079, 0.404 , 0.360 , 4.153 ,,
7/16/2018 9:00,7.079, 0.402 , 0.358 , 4.095 ,,
7/16/2018 9:10,7.079, 0.409 , 0.364 , 4.274 ,,
7/16/2018 9:20,7.079, 0.407 , 0.363 , 4.234 ,,
7/16/2018 9:30,7.079, 0.410 , 0.366 , 4.304 ,,
7/16/2018 9:40,7.079, 0.408 , 0.363 , 4.247 ,,
7/16/2018 9:50,7.079, 0.410 , 0.366 , 4.315 ,,
7/16/2018 10:00,7.079, 0.411 , 0.367 , 4.337 ,,
7/16/2018 10:10,7.079, 0.414 , 0.369 , 4.403 ,,
7/16/2018 10:20,6.978, 0.418 , 0.374 , 4.525 ,,
7/16/2018 10:30,6.978, 0.419 , 0.374 , 4.545 ,,
7/16/2018 10:40,6.978, 0.420 , 0.376 , 4.587 ,,
7/16/2018 10:50,6.978, 0.421 , 0.377 , 4.613 ,,
7/16/2018 11:00,6.877, 0.422 , 0.377 , 4.627 ,,
7/16/2018 11:10,6.877, 0.422 , 0.378 , 4.636 ,,
7/16/2018 11:20,6.877, 0.425 , 0.381 , 4.719 ,,
7/16/2018 11:30,6.877, 0.426 , 0.381 , 4.736 ,,
7/16/2018 11:40,6.877, 0.427 , 0.382 , 4.768 ,,
7/16/2018 11:50,6.775, 0.426 , 0.382 , 4.751 ,,
7/16/2018 12:00,6.775, 0.431 , 0.386 , 4.879 ,,
7/16/2018 12:10,6.775, 0.429 , 0.385 , 4.844 ,,
7/16/2018 12:20,6.775, 0.430 , 0.386 , 4.864 ,,
7/16/2018 12:30,6.775, 0.428 , 0.384 , 4.814 ,,
7/16/2018 12:40,6.877, 0.429 , 0.385 , 4.844 ,,
7/16/2018 12:50,6.877, 0.435 , 0.391 , 5.009 ,,
7/16/2018 13:00,6.877, 0.434 , 0.389 , 4.974 ,,
7/16/2018 13:10,6.877, 0.433 , 0.388 , 4.941 ,,
7/16/2018 13:20,6.877, 0.437 , 0.392 , 5.057 ,,
7/16/2018 13:30,6.877, 0.435 , 0.390 , 5.003 ,,
7/16/2018 13:40,6.877, 0.438 , 0.394 , 5.093 ,,
7/16/2018 13:50,6.978, 0.437 , 0.393 , 5.072 ,,
7/16/2018 14:00,6.978, 0.441 , 0.397 , 5.187 ,,
7/16/2018 14:10,6.978, 0.441 , 0.397 , 5.187 ,,
7/16/2018 14:20,6.978, 0.441 , 0.396 , 5.175 ,,
7/16/2018 14:30,6.978, 0.444 , 0.400 , 5.286 ,,
7/16/2018 14:40,6.978, 0.442 , 0.397 , 5.206 ,,
7/16/2018 14:50,6.978, 0.441 , 0.397 , 5.200 ,,
7/16/2018 15:00,6.978, 0.447 , 0.403 , 5.366 ,,
7/16/2018 15:10,6.978, 0.450 , 0.406 , 5.470 ,,
7/16/2018 15:20,6.978, 0.453 , 0.409 , 5.552 ,,
7/16/2018 15:30,6.978, 0.458 , 0.414 , 5.722 ,,
7/16/2018 15:40,6.978, 0.462 , 0.417 , 5.823 ,,
7/16/2018 15:50,6.978, 0.466 , 0.422 , 5.978 ,,
7/16/2018 16:00,6.978, 0.472 , 0.428 , 6.163 ,,
7/16/2018 16:10,6.978, 0.477 , 0.433 , 6.344 ,,
7/16/2018 16:20,6.877, 0.483 , 0.439 , 6.549 ,,
7/16/2018 16:30,6.877, 0.491 , 0.447 , 6.816 ,,
7/16/2018 16:40,6.877, 0.494 , 0.450 , 6.924 ,,
7/16/2018 16:50,6.877, 0.497 , 0.453 , 7.030 ,,
7/16/2018 17:00,6.877, 0.501 , 0.457 , 7.189 ,,
7/16/2018 17:10,6.877, 0.507 , 0.463 , 7.395 ,,
7/16/2018 17:20,6.877, 0.508 , 0.464 , 7.448 ,,
7/16/2018 17:30,6.877, 0.509 , 0.464 , 7.456 ,,
7/16/2018 17:40,6.877, 0.516 , 0.471 , 7.721 ,,
7/16/2018 17:50,6.877, 0.519 , 0.475 , 7.850 ,,
7/16/2018 18:00,6.877, 0.520 , 0.476 , 7.881 ,,
7/16/2018 18:10,6.877, 0.523 , 0.479 , 8.016 ,,
7/16/2018 18:20,6.877, 0.524 , 0.480 , 8.048 ,,
7/16/2018 18:30,6.775, 0.530 , 0.486 , 8.293 ,,
7/16/2018 18:40,6.775, 0.534 , 0.490 , 8.448 ,,
7/16/2018 18:50,6.775, 0.533 , 0.489 , 8.403 ,,
7/16/2018 19:00,6.775, 0.539 , 0.495 , 8.646 ,,
7/16/2018 19:10,6.775, 0.536 , 0.492 , 8.530 ,,
7/16/2018 19:20,6.674, 0.543 , 0.498 , 8.788 ,,
7/16/2018 19:30,6.674, 0.542 , 0.498 , 8.759 ,,
7/16/2018 19:40,6.573, 0.548 , 0.503 , 8.991 ,,
7/16/2018 19:50,6.573, 0.551 , 0.506 , 9.128 ,,
7/16/2018 20:00,6.471, 0.555 , 0.511 , 9.310 ,,
7/16/2018 20:10,6.471, 0.559 , 0.514 , 9.458 ,,
7/16/2018 20:20,6.37, 0.563 , 0.519 , 9.670 ,,
7/16/2018 20:30,6.37, 0.566 , 0.521 , 9.773 ,,
7/16/2018 20:40,6.268, 0.567 , 0.523 , 9.827 ,,
7/16/2018 20:50,6.268, 0.574 , 0.530 , 10.145 ,,
7/16/2018 21:00,6.268, 0.573 , 0.529 , 10.113 ,,
7/16/2018 21:10,6.166, 0.577 , 0.533 , 10.287 ,,
7/16/2018 21:20,6.166, 0.581 , 0.537 , 10.459 ,,
7/16/2018 21:30,6.166, 0.583 , 0.538 , 10.534 ,,
7/16/2018 21:40,6.166, 0.589 , 0.545 , 10.846 ,,
7/16/2018 21:50,6.064, 0.590 , 0.545 , 10.851 ,,
7/16/2018 22:00,6.064, 0.595 , 0.551 , 11.125 ,,
7/16/2018 22:10,5.962, 0.595 , 0.551 , 11.106 ,,
7/16/2018 22:20,5.962, 0.599 , 0.555 , 11.320 ,,
7/16/2018 22:30,5.86, 0.595 , 0.550 , 11.101 ,,
7/16/2018 22:40,5.757, 0.598 , 0.554 , 11.256 ,,
7/16/2018 22:50,5.757, 0.601 , 0.557 , 11.413 ,,
7/16/2018 23:00,5.655, 0.606 , 0.561 , 11.616 ,,
7/16/2018 23:10,5.552, 0.608 , 0.564 , 11.756 ,,
7/16/2018 23:20,5.552, 0.606 , 0.562 , 11.646 ,,
7/16/2018 23:30,5.45, 0.615 , 0.571 , 12.079 ,,
7/16/2018 23:40,5.45, 0.612 , 0.567 , 11.912 ,,
7/16/2018 23:50,5.45, 0.610 , 0.566 , 11.851 ,,
7/17/2018 0:00,5.347, 0.619 , 0.575 , 12.284 ,,
7/17/2018 0:10,5.347, 0.616 , 0.571 , 12.110 ,,
7/17/2018 0:20,5.244, 0.619 , 0.575 , 12.294 ,,
7/17/2018 0:30,5.244, 0.617 , 0.572 , 12.171 ,,
7/17/2018 0:40,5.141, 0.619 , 0.575 , 12.294 ,,
7/17/2018 0:50,5.141, 0.624 , 0.580 , 12.554 ,,
7/17/2018 1:00,5.141, 0.621 , 0.576 , 12.361 ,,
7/17/2018 1:10,5.037, 0.622 , 0.577 , 12.429 ,,
7/17/2018 1:20,4.934, 0.620 , 0.576 , 12.356 ,,
7/17/2018 1:30,4.934, 0.624 , 0.580 , 12.553 ,,
7/17/2018 1:40,4.934, 0.624 , 0.580 , 12.553 ,,
7/17/2018 1:50,4.831, 0.622 , 0.577 , 12.418 ,,
7/17/2018 2:00,4.831, 0.631 , 0.586 , 12.879 ,,
7/17/2018 2:10,4.727, 0.622 , 0.577 , 12.418 ,,
7/17/2018 2:20,4.727, 0.624 , 0.580 , 12.532 ,,
7/17/2018 2:30,4.623, 0.621 , 0.577 , 12.403 ,,
7/17/2018 2:40,4.623, 0.620 , 0.576 , 12.341 ,,
7/17/2018 2:50,4.623, 0.625 , 0.581 , 12.600 ,,
7/17/2018 3:00,4.623, 0.628 , 0.583 , 12.731 ,,
7/17/2018 3:10,4.519, 0.624 , 0.579 , 12.522 ,,
7/17/2018 3:20,4.519, 0.629 , 0.585 , 12.789 ,,
7/17/2018 3:30,4.519, 0.628 , 0.583 , 12.721 ,,
7/17/2018 3:40,4.519, 0.625 , 0.581 , 12.600 ,,
7/17/2018 3:50,4.415, 0.621 , 0.577 , 12.392 ,,
7/17/2018 4:00,4.415, 0.623 , 0.579 , 12.506 ,,
7/17/2018 4:10,4.415, 0.626 , 0.582 , 12.642 ,,
7/17/2018 4:20,4.415, 0.625 , 0.581 , 12.585 ,,
7/17/2018 4:30,4.415, 0.627 , 0.583 , 12.700 ,,
7/17/2018 4:40,4.311, 0.622 , 0.577 , 12.428 ,,
7/17/2018 4:50,4.311, 0.626 , 0.581 , 12.632 ,,
7/17/2018 5:00,4.311, 0.627 , 0.583 , 12.700 ,,
7/17/2018 5:10,4.311, 0.618 , 0.574 , 12.232 ,,
7/17/2018 5:20,4.311, 0.614 , 0.570 , 12.048 ,,
7/17/2018 5:30,4.311, 0.621 , 0.576 , 12.366 ,,
7/17/2018 5:40,4.311, 0.622 , 0.577 , 12.423 ,,
7/17/2018 5:50,4.311, 0.623 , 0.578 , 12.475 ,,
7/17/2018 6:00,4.311, 0.620 , 0.576 , 12.335 ,,
7/17/2018 6:10,4.311, 0.615 , 0.570 , 12.069 ,,
7/17/2018 6:20,4.311, 0.620 , 0.576 , 12.330 ,,
7/17/2018 6:30,4.311, 0.621 , 0.577 , 12.387 ,,
7/17/2018 6:40,4.311, 0.618 , 0.574 , 12.243 ,,
7/17/2018 6:50,4.311, 0.614 , 0.570 , 12.043 ,,
7/17/2018 7:00,4.311, 0.622 , 0.577 , 12.413 ,,
7/17/2018 7:10,4.311, 0.619 , 0.574 , 12.273 ,,
7/17/2018 7:20,4.311, 0.607 , 0.563 , 11.710 ,,
7/17/2018 7:30,4.311, 0.614 , 0.569 , 12.023 ,,
7/17/2018 7:40,4.311, 0.615 , 0.571 , 12.094 ,,
7/17/2018 7:50,4.311, 0.609 , 0.565 , 11.781 ,,
7/17/2018 8:00,4.311, 0.611 , 0.567 , 11.891 ,,
7/17/2018 8:10,4.311, 0.612 , 0.567 , 11.911 ,,
7/17/2018 8:20,4.311, 0.609 , 0.564 , 11.765 ,,
7/17/2018 8:30,4.311, 0.605 , 0.561 , 11.611 ,,
7/17/2018 8:40,4.311, 0.602 , 0.558 , 11.457 ,,
7/17/2018 8:50,4.311, 0.606 , 0.561 , 11.621 ,,
7/17/2018 9:00,4.311, 0.602 , 0.557 , 11.437 ,,
7/17/2018 9:10,4.415, 0.596 , 0.551 , 11.134 ,,
7/17/2018 9:20,4.415, 0.604 , 0.560 , 11.556 ,,
7/17/2018 9:30,4.415, 0.603 , 0.558 , 11.472 ,,
